algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
pak,cg,3,0,0,512,115,34.38,16,29.041593749999997,5.338406250000006
rand,cg,3,0,0,512,115,37.17,16,34.62915625,2.5408437500000005
spr,cg,3,0,0,512,115,36.46,16,30.75834375,5.701656249999999
pak,cg,3,0,0,512,115,44.63,24,29.041593749999997,15.588406250000006
rand,cg,3,0,0,512,115,46.57,24,34.62915625,11.940843749999999
spr,cg,3,0,0,512,115,46.58,24,30.75834375,15.821656249999997
pak,cg,4,0,1,512,115,33.85,16,29.041593749999997,4.808406250000004
rand,cg,4,0,1,512,115,33.6,16,34.62915625,1.0291562499999998
spr,cg,4,0,1,512,115,34.33,16,30.75834375,3.5716562499999966
pak,cg,4,0,1,512,115,44.53,24,29.041593749999997,15.488406250000004
rand,cg,4,0,1,512,115,44.44,24,34.62915625,9.810843749999997
spr,cg,4,0,1,512,115,44.7,24,30.75834375,13.941656250000001
pak,cg,5,0,2,512,115,33.61,16,29.041593749999997,4.5684062500000024
rand,cg,5,0,2,512,115,33.56,16,34.62915625,1.069156249999999
spr,cg,5,0,2,512,115,34.75,16,30.75834375,3.9916562499999984
pak,cg,5,0,2,512,115,44.62,24,29.041593749999997,15.57840625
rand,cg,5,0,2,512,115,44.38,24,34.62915625,9.750843750000001
spr,cg,5,0,2,512,115,44.75,24,30.75834375,13.991656249999998
pak,cg,2,1,0,512,115,39.33,16,29.041593749999997,10.288406250000001
rand,cg,2,1,0,512,115,45.38,16,34.62915625,10.750843750000001
spr,cg,2,1,0,512,115,42.12,16,30.75834375,11.361656249999996
pak,cg,2,1,0,512,115,47.38,24,29.041593749999997,18.338406250000006
rand,cg,2,1,0,512,115,59.54,24,34.62915625,24.910843749999998
spr,cg,2,1,0,512,115,52.14,24,30.75834375,21.38165625
pak,cg,1,2,0,512,115,40.55,16,29.041593749999997,11.50840625
rand,cg,1,2,0,512,115,68.21,16,34.62915625,33.58084374999999
spr,cg,1,2,0,512,115,50.43,16,30.75834375,19.671656249999998
pak,cg,1,2,0,512,115,47.91,24,29.041593749999997,18.86840625
rand,cg,1,2,0,512,115,86.15,24,34.62915625,51.520843750000004
spr,cg,1,2,0,512,115,65.11,24,30.75834375,34.35165625
pak,cg,3,0,0,512,64,35.76,16,29.041593749999997,6.718406250000001
rand,cg,3,0,0,512,64,39.26,16,34.62915625,4.630843749999997
spr,cg,3,0,0,512,64,38.13,16,30.75834375,7.371656250000001
pak,cg,3,0,0,512,64,48.0,24,29.041593749999997,18.958406250000003
rand,cg,3,0,0,512,64,51.08,24,34.62915625,16.450843749999997
spr,cg,3,0,0,512,64,50.45,24,30.75834375,19.69165625
pak,cg,4,0,1,512,64,35.33,16,29.041593749999997,6.288406250000001
rand,cg,4,0,1,512,64,35.03,16,34.62915625,0.40084374999999994
spr,cg,4,0,1,512,64,34.91,16,30.75834375,4.151656249999995
pak,cg,4,0,1,512,64,47.78,24,29.041593749999997,18.738406250000004
rand,cg,4,0,1,512,64,48.39,24,34.62915625,13.76084375
spr,cg,4,0,1,512,64,48.9,24,30.75834375,18.141656249999997
pak,cg,5,0,2,512,64,35.0,16,29.041593749999997,5.958406250000003
rand,cg,5,0,2,512,64,35.47,16,34.62915625,0.8408437499999977
spr,cg,5,0,2,512,64,35.08,16,30.75834375,4.321656249999997
pak,cg,5,0,2,512,64,47.79,24,29.041593749999997,18.748406250000002
rand,cg,5,0,2,512,64,48.65,24,34.62915625,14.020843749999997
spr,cg,5,0,2,512,64,48.9,24,30.75834375,18.141656249999997
pak,cg,2,1,0,512,64,40.85,16,29.041593749999997,11.808406250000004
rand,cg,2,1,0,512,64,48.8,16,34.62915625,14.170843749999996
spr,cg,2,1,0,512,64,43.43,16,30.75834375,12.671656249999998
pak,cg,2,1,0,512,64,50.73,24,29.041593749999997,21.68840625
rand,cg,2,1,0,512,64,61.31,24,34.62915625,26.68084375
spr,cg,2,1,0,512,64,56.04,24,30.75834375,25.281656249999997
pak,cg,1,2,0,512,64,42.04,16,29.041593749999997,12.998406250000002
rand,cg,1,2,0,512,64,69.82,16,34.62915625,35.19084374999999
spr,cg,1,2,0,512,64,51.73,16,30.75834375,20.971656249999995
pak,cg,1,2,0,512,64,51.39,24,29.041593749999997,22.348406250000004
rand,cg,1,2,0,512,64,68.65,24,34.62915625,34.020843750000004
spr,cg,1,2,0,512,64,69.49,24,30.75834375,38.73165624999999
pak,cg,3,0,0,512,80,34.59,16,29.041593749999997,5.548406250000006
rand,cg,3,0,0,512,80,36.52,16,34.62915625,1.890843750000002
spr,cg,3,0,0,512,80,36.48,16,30.75834375,5.721656249999995
pak,cg,3,0,0,512,80,45.58,24,29.041593749999997,16.53840625
rand,cg,3,0,0,512,80,47.56,24,34.62915625,12.930843750000001
spr,cg,3,0,0,512,80,47.68,24,30.75834375,16.921656249999998
pak,cg,4,0,1,512,80,33.88,16,29.041593749999997,4.838406250000006
rand,cg,4,0,1,512,80,33.32,16,34.62915625,1.309156250000001
spr,cg,4,0,1,512,80,33.6,16,30.75834375,2.8416562499999998
pak,cg,4,0,1,512,80,45.36,24,29.041593749999997,16.318406250000002
rand,cg,4,0,1,512,80,45.91,24,34.62915625,11.280843749999995
spr,cg,4,0,1,512,80,46.08,24,30.75834375,15.321656249999997
pak,cg,5,0,2,512,80,33.65,16,29.041593749999997,4.608406250000002
rand,cg,5,0,2,512,80,33.61,16,34.62915625,1.0191562500000018
spr,cg,5,0,2,512,80,33.36,16,30.75834375,2.601656249999998
pak,cg,5,0,2,512,80,45.37,24,29.041593749999997,16.32840625
rand,cg,5,0,2,512,80,45.61,24,34.62915625,10.980843749999998
spr,cg,5,0,2,512,80,45.85,24,30.75834375,15.09165625
pak,cg,2,1,0,512,80,39.31,16,29.041593749999997,10.268406250000005
rand,cg,2,1,0,512,80,42.06,16,34.62915625,7.430843750000001
spr,cg,2,1,0,512,80,42.07,16,30.75834375,11.311656249999999
pak,cg,2,1,0,512,80,48.29,24,29.041593749999997,19.248406250000002
rand,cg,2,1,0,512,80,54.85,24,34.62915625,20.22084375
spr,cg,2,1,0,512,80,53.26,24,30.75834375,22.501656249999996
pak,cg,1,2,0,512,80,40.58,16,29.041593749999997,11.538406250000001
rand,cg,1,2,0,512,80,64.2,16,34.62915625,29.57084375
spr,cg,1,2,0,512,80,50.37,16,30.75834375,19.611656249999996
pak,cg,1,2,0,512,80,48.92,24,29.041593749999997,19.878406250000005
rand,cg,1,2,0,512,80,64.09,24,34.62915625,29.460843750000002
spr,cg,1,2,0,512,80,66.61,24,30.75834375,35.85165625
pak,cg,3,0,0,1024,115,27.51,16,29.041593749999997,1.5315937499999954
pak,cg,3,0,0,1024,115,27.49,16,29.041593749999997,1.5515937499999986
pak,cg,3,0,0,1024,115,27.5,16,29.041593749999997,1.541593749999997
rand,cg,3,0,0,1024,115,29.48,16,34.62915625,5.149156250000001
rand,cg,3,0,0,1024,115,30.9,16,34.62915625,3.7291562500000026
rand,cg,3,0,0,1024,115,30.09,16,34.62915625,4.539156250000001
spr,cg,3,0,0,1024,115,27.48,16,30.75834375,3.2783437500000012
spr,cg,3,0,0,1024,115,27.37,16,30.75834375,3.3883437500000007
spr,cg,3,0,0,1024,115,27.38,16,30.75834375,3.3783437500000026
pak,cg,3,0,0,1024,115,33.29,20,29.041593749999997,4.248406250000002
pak,cg,3,0,0,1024,115,33.36,20,29.041593749999997,4.3184062500000024
pak,cg,3,0,0,1024,115,33.25,20,29.041593749999997,4.208406250000003
rand,cg,3,0,0,1024,115,35.88,20,34.62915625,1.2508437500000014
rand,cg,3,0,0,1024,115,35.52,20,34.62915625,0.8908437500000019
rand,cg,3,0,0,1024,115,34.86,20,34.62915625,0.23084374999999824
spr,cg,3,0,0,1024,115,33.87,20,30.75834375,3.111656249999996
spr,cg,3,0,0,1024,115,33.78,20,30.75834375,3.0216562499999995
spr,cg,3,0,0,1024,115,33.67,20,30.75834375,2.91165625
pak,cg,3,0,0,1024,115,35.55,24,29.041593749999997,6.50840625
pak,cg,3,0,0,1024,115,35.67,24,29.041593749999997,6.628406250000005
pak,cg,3,0,0,1024,115,35.66,24,29.041593749999997,6.61840625
rand,cg,3,0,0,1024,115,36.85,24,34.62915625,2.2208437500000002
rand,cg,3,0,0,1024,115,37.93,24,34.62915625,3.3008437499999985
rand,cg,3,0,0,1024,115,37.39,24,34.62915625,2.7608437499999994
spr,cg,3,0,0,1024,115,36.3,24,30.75834375,5.5416562499999955
spr,cg,3,0,0,1024,115,36.26,24,30.75834375,5.501656249999996
spr,cg,3,0,0,1024,115,36.25,24,30.75834375,5.491656249999998
pak,cg,4,0,1,1024,115,26.28,16,29.041593749999997,2.761593749999996
pak,cg,4,0,1,1024,115,26.32,16,29.041593749999997,2.7215937499999967
pak,cg,4,0,1,1024,115,26.34,16,29.041593749999997,2.701593749999997
rand,cg,4,0,1,1024,115,26.33,16,34.62915625,8.299156250000003
rand,cg,4,0,1,1024,115,26.01,16,34.62915625,8.61915625
rand,cg,4,0,1,1024,115,26.24,16,34.62915625,8.389156250000003
spr,cg,4,0,1,1024,115,26.78,16,30.75834375,3.9783437500000005
spr,cg,4,0,1,1024,115,26.78,16,30.75834375,3.9783437500000005
spr,cg,4,0,1,1024,115,26.81,16,30.75834375,3.948343750000003
pak,cg,4,0,1,1024,115,32.6,20,29.041593749999997,3.5584062500000044
pak,cg,4,0,1,1024,115,32.6,20,29.041593749999997,3.5584062500000044
pak,cg,4,0,1,1024,115,32.62,20,29.041593749999997,3.5784062500000005
rand,cg,4,0,1,1024,115,32.6,20,34.62915625,2.0291562499999998
rand,cg,4,0,1,1024,115,32.65,20,34.62915625,1.9791562500000026
rand,cg,4,0,1,1024,115,32.6,20,34.62915625,2.0291562499999998
spr,cg,4,0,1,1024,115,33.02,20,30.75834375,2.2616562500000015
spr,cg,4,0,1,1024,115,33.03,20,30.75834375,2.2716562499999995
spr,cg,4,0,1,1024,115,33.08,20,30.75834375,2.3216562499999966
pak,cg,4,0,1,1024,115,35.41,24,29.041593749999997,6.36840625
pak,cg,4,0,1,1024,115,35.33,24,29.041593749999997,6.288406250000001
pak,cg,4,0,1,1024,115,35.24,24,29.041593749999997,6.198406250000005
rand,cg,4,0,1,1024,115,35.06,24,34.62915625,0.4308437500000011
rand,cg,4,0,1,1024,115,35.23,24,34.62915625,0.6008437499999957
rand,cg,4,0,1,1024,115,35.54,24,34.62915625,0.910843749999998
spr,cg,4,0,1,1024,115,35.71,24,30.75834375,4.951656249999999
spr,cg,4,0,1,1024,115,35.71,24,30.75834375,4.951656249999999
spr,cg,4,0,1,1024,115,35.7,24,30.75834375,4.941656250000001
pak,cg,5,0,2,1024,115,26.2,16,29.041593749999997,2.8415937499999977
pak,cg,5,0,2,1024,115,26.24,16,29.041593749999997,2.8015937499999986
pak,cg,5,0,2,1024,115,26.24,16,29.041593749999997,2.8015937499999986
rand,cg,5,0,2,1024,115,25.98,16,34.62915625,8.64915625
rand,cg,5,0,2,1024,115,26.11,16,34.62915625,8.519156250000002
rand,cg,5,0,2,1024,115,26.19,16,34.62915625,8.43915625
spr,cg,5,0,2,1024,115,26.7,16,30.75834375,4.058343750000002
spr,cg,5,0,2,1024,115,26.79,16,30.75834375,3.9683437500000025
spr,cg,5,0,2,1024,115,26.9,16,30.75834375,3.858343750000003
pak,cg,5,0,2,1024,115,32.61,20,29.041593749999997,3.5684062500000024
pak,cg,5,0,2,1024,115,32.52,20,29.041593749999997,3.478406250000006
pak,cg,5,0,2,1024,115,32.65,20,29.041593749999997,3.6084062500000016
rand,cg,5,0,2,1024,115,32.61,20,34.62915625,2.0191562500000018
rand,cg,5,0,2,1024,115,32.91,20,34.62915625,1.7191562500000046
rand,cg,5,0,2,1024,115,32.37,20,34.62915625,2.2591562500000038
spr,cg,5,0,2,1024,115,33.14,20,30.75834375,2.381656249999999
spr,cg,5,0,2,1024,115,33.02,20,30.75834375,2.2616562500000015
spr,cg,5,0,2,1024,115,32.99,20,30.75834375,2.2316562500000003
pak,cg,5,0,2,1024,115,35.31,24,29.041593749999997,6.268406250000005
pak,cg,5,0,2,1024,115,35.18,24,29.041593749999997,6.138406250000003
pak,cg,5,0,2,1024,115,35.24,24,29.041593749999997,6.198406250000005
rand,cg,5,0,2,1024,115,35.35,24,34.62915625,0.7208437500000002
rand,cg,5,0,2,1024,115,35.22,24,34.62915625,0.5908437499999977
rand,cg,5,0,2,1024,115,35.38,24,34.62915625,0.7508437500000014
spr,cg,5,0,2,1024,115,35.62,24,30.75834375,4.861656249999996
spr,cg,5,0,2,1024,115,35.6,24,30.75834375,4.84165625
spr,cg,5,0,2,1024,115,35.69,24,30.75834375,4.931656249999996
pak,cg,2,1,0,1024,115,32.11,16,29.041593749999997,3.0684062500000024
pak,cg,2,1,0,1024,115,32.19,16,29.041593749999997,3.1484062500000007
pak,cg,2,1,0,1024,115,32.18,16,29.041593749999997,3.1384062500000027
rand,cg,2,1,0,1024,115,36.8,16,34.62915625,2.170843749999996
rand,cg,2,1,0,1024,115,35.43,16,34.62915625,0.8008437499999985
rand,cg,2,1,0,1024,115,40.37,16,34.62915625,5.740843749999996
spr,cg,2,1,0,1024,115,32.24,16,30.75834375,1.4816562500000003
spr,cg,2,1,0,1024,115,32.16,16,30.75834375,1.401656249999995
spr,cg,2,1,0,1024,115,32.1,16,30.75834375,1.3416562499999998
pak,cg,2,1,0,1024,115,37.43,20,29.041593749999997,8.388406250000003
pak,cg,2,1,0,1024,115,37.58,20,29.041593749999997,8.538406250000001
pak,cg,2,1,0,1024,115,37.45,20,29.041593749999997,8.408406250000006
rand,cg,2,1,0,1024,115,45.68,20,34.62915625,11.050843749999999
rand,cg,2,1,0,1024,115,42.87,20,34.62915625,8.240843749999996
rand,cg,2,1,0,1024,115,45.38,20,34.62915625,10.750843750000001
spr,cg,2,1,0,1024,115,37.64,20,30.75834375,6.881656249999999
spr,cg,2,1,0,1024,115,37.46,20,30.75834375,6.701656249999999
spr,cg,2,1,0,1024,115,37.62,20,30.75834375,6.861656249999996
pak,cg,2,1,0,1024,115,40.56,24,29.041593749999997,11.518406250000005
pak,cg,2,1,0,1024,115,40.73,24,29.041593749999997,11.68840625
pak,cg,2,1,0,1024,115,40.52,24,29.041593749999997,11.478406250000006
rand,cg,2,1,0,1024,115,43.33,24,34.62915625,8.700843749999997
rand,cg,2,1,0,1024,115,44.88,24,34.62915625,10.250843750000001
rand,cg,2,1,0,1024,115,44.35,24,34.62915625,9.72084375
spr,cg,2,1,0,1024,115,39.95,24,30.75834375,9.191656250000001
spr,cg,2,1,0,1024,115,39.86,24,30.75834375,9.101656249999998
spr,cg,2,1,0,1024,115,39.91,24,30.75834375,9.151656249999995
pak,cg,1,2,0,1024,115,34.79,16,29.041593749999997,5.748406250000002
pak,cg,1,2,0,1024,115,34.76,16,29.041593749999997,5.718406250000001
pak,cg,1,2,0,1024,115,35.88,16,29.041593749999997,6.838406250000006
rand,cg,1,2,0,1024,115,65.9,16,34.62915625,31.270843750000004
rand,cg,1,2,0,1024,115,56.27,16,34.62915625,21.640843750000002
rand,cg,1,2,0,1024,115,82.08,16,34.62915625,47.45084375
spr,cg,1,2,0,1024,115,46.33,16,30.75834375,15.571656249999997
spr,cg,1,2,0,1024,115,46.2,16,30.75834375,15.441656250000001
spr,cg,1,2,0,1024,115,53.55,16,30.75834375,22.791656249999996
pak,cg,1,2,0,1024,115,40.62,20,29.041593749999997,11.57840625
pak,cg,1,2,0,1024,115,40.52,20,29.041593749999997,11.478406250000006
pak,cg,1,2,0,1024,115,40.59,20,29.041593749999997,11.548406250000006
rand,cg,1,2,0,1024,115,65.79,20,34.62915625,31.160843750000005
rand,cg,1,2,0,1024,115,97.59,20,34.62915625,62.96084375
rand,cg,1,2,0,1024,115,73.94,20,34.62915625,39.31084375
spr,cg,1,2,0,1024,115,51.55,20,30.75834375,20.791656249999996
spr,cg,1,2,0,1024,115,51.57,20,30.75834375,20.81165625
spr,cg,1,2,0,1024,115,51.59,20,30.75834375,20.83165625
pak,cg,1,2,0,1024,115,42.74,24,29.041593749999997,13.698406250000005
pak,cg,1,2,0,1024,115,42.74,24,29.041593749999997,13.698406250000005
pak,cg,1,2,0,1024,115,42.73,24,29.041593749999997,13.68840625
rand,cg,1,2,0,1024,115,71.14,24,34.62915625,36.51084375
rand,cg,1,2,0,1024,115,73.62,24,34.62915625,38.99084375
rand,cg,1,2,0,1024,115,67.56,24,34.62915625,32.93084375
spr,cg,1,2,0,1024,115,54.32,24,30.75834375,23.56165625
spr,cg,1,2,0,1024,115,54.44,24,30.75834375,23.681656249999996
spr,cg,1,2,0,1024,115,54.33,24,30.75834375,23.571656249999997
pak,cg,3,0,0,1024,64,28.15,16,29.041593749999997,0.8915937499999984
pak,cg,3,0,0,1024,64,28.05,16,29.041593749999997,0.9915937499999963
pak,cg,3,0,0,1024,64,28.11,16,29.041593749999997,0.9315937499999976
rand,cg,3,0,0,1024,64,30.46,16,34.62915625,4.16915625
rand,cg,3,0,0,1024,64,30.17,16,34.62915625,4.4591562499999995
rand,cg,3,0,0,1024,64,31.49,16,34.62915625,3.1391562500000028
spr,cg,3,0,0,1024,64,28.13,16,30.75834375,2.6283437500000026
spr,cg,3,0,0,1024,64,28.13,16,30.75834375,2.6283437500000026
spr,cg,3,0,0,1024,64,28.1,16,30.75834375,2.6583437500000002
pak,cg,3,0,0,1024,64,34.73,20,29.041593749999997,5.68840625
pak,cg,3,0,0,1024,64,34.74,20,29.041593749999997,5.698406250000005
pak,cg,3,0,0,1024,64,34.7,20,29.041593749999997,5.658406250000006
rand,cg,3,0,0,1024,64,35.81,20,34.62915625,1.180843750000001
rand,cg,3,0,0,1024,64,38.12,20,34.62915625,3.4908437499999962
rand,cg,3,0,0,1024,64,36.57,20,34.62915625,1.940843749999999
spr,cg,3,0,0,1024,64,35.12,20,30.75834375,4.361656249999996
spr,cg,3,0,0,1024,64,35.12,20,30.75834375,4.361656249999996
spr,cg,3,0,0,1024,64,35.17,20,30.75834375,4.41165625
