application,algorithm,bw_level,ipath_0,ipath_1,task_count,power_cap,runtime,thread_count,year
lu,rand,4,0,1,2048,80,24.37,24,2017
lu,rand,4,0,1,2048,115,18.27,16,2017
lu,rand,4,0,1,2048,115,20.52,20,2017
lu,rand,4,0,1,2048,115,22.47,24,2017
lu,rand,4,0,1,1024,64,35.27,16,2017
lu,rand,4,0,1,1024,64,41.57,20,2017
lu,rand,4,0,1,1024,64,47.57,24,2017
lu,rand,4,0,1,1024,64,35.38,16,2017
lu,rand,4,0,1,1024,64,41.62,20,2017
lu,rand,4,0,1,1024,64,50.11,24,2017
lu,rand,4,0,1,1024,80,31.6,16,2017
lu,rand,4,0,1,1024,80,36.71,20,2017
lu,rand,4,0,1,1024,80,40.82,24,2017
lu,rand,4,0,1,1024,80,31.99,16,2017
lu,rand,4,0,1,1024,80,36.46,20,2017
lu,rand,4,0,1,1024,80,41.04,24,2017
lu,rand,4,0,1,1024,115,32.07,16,2017
lu,rand,4,0,1,1024,115,35.08,20,2017
lu,rand,4,0,1,1024,115,37.72,24,2017
lu,rand,4,0,1,1024,115,31.76,16,2017
lu,rand,4,0,1,1024,115,35.4,20,2017
lu,rand,4,0,1,1024,115,38.25,24,2017
lu,rand,4,0,1,512,64,66.66,16,2017
lu,rand,4,0,1,512,64,79.62,20,2017
lu,rand,4,0,1,512,64,89.2,24,2017
lu,rand,4,0,1,512,64,65.99,16,2017
lu,rand,4,0,1,512,64,76.75,20,2017
lu,rand,4,0,1,512,64,87.71,24,2017
lu,rand,4,0,1,512,80,60.27,16,2017
lu,rand,4,0,1,512,80,68.85,20,2017
lu,rand,4,0,1,512,80,74.98,24,2017
lu,rand,4,0,1,512,80,59.57,16,2017
lu,rand,4,0,1,512,80,68.3,20,2017
lu,rand,4,0,1,512,80,75.28,24,2017
lu,rand,4,0,1,512,115,59.78,16,2017
lu,rand,4,0,1,512,115,65.22,20,2017
lu,rand,4,0,1,512,115,69.94,24,2017
lu,rand,4,0,1,512,115,59.2,16,2017
lu,rand,4,0,1,512,115,65.04,20,2017
lu,rand,4,0,1,512,115,69.42,24,2017
lu,rand,5,0,2,4096,64,16.26,24,2017
lu,rand,5,0,2,4096,64,17.04,24,2017
lu,rand,5,0,2,4096,80,13.98,24,2017
lu,rand,5,0,2,4096,80,14.47,24,2017
lu,rand,5,0,2,4096,115,13.1,24,2017
lu,rand,5,0,2,4096,115,13.69,24,2017
lu,rand,5,0,2,2048,64,20.02,16,2017
lu,rand,5,0,2,2048,64,24.23,20,2017
lu,rand,5,0,2,2048,64,28.26,24,2017
lu,rand,5,0,2,2048,80,18.14,16,2017
lu,rand,5,0,2,2048,80,21.75,20,2017
lu,rand,5,0,2,2048,80,24.35,24,2017
lu,rand,5,0,2,2048,115,18.13,16,2017
lu,rand,5,0,2,2048,115,20.55,20,2017
lu,rand,5,0,2,2048,115,22.65,24,2017
lu,rand,5,0,2,1024,64,34.97,16,2017
lu,rand,5,0,2,1024,64,41.25,20,2017
lu,rand,5,0,2,1024,64,47.55,24,2017
lu,rand,5,0,2,1024,64,35.16,16,2017
lu,rand,5,0,2,1024,64,42.21,20,2017
lu,rand,5,0,2,1024,64,50.11,24,2017
lu,rand,5,0,2,1024,80,31.99,16,2017
lu,rand,5,0,2,1024,80,37.09,20,2017
lu,rand,5,0,2,1024,80,40.78,24,2017
lu,rand,5,0,2,1024,80,32.21,16,2017
lu,rand,5,0,2,1024,80,36.6,20,2017
lu,rand,5,0,2,1024,80,40.92,24,2017
lu,rand,5,0,2,1024,115,31.73,16,2017
lu,rand,5,0,2,1024,115,35,20,2017
lu,rand,5,0,2,1024,115,37.41,24,2017
lu,rand,5,0,2,1024,115,31.96,16,2017
lu,rand,5,0,2,1024,115,34.9,20,2017
lu,rand,5,0,2,1024,115,37.77,24,2017
lu,rand,5,0,2,512,64,66.96,16,2017
lu,rand,5,0,2,512,64,79.22,20,2017
lu,rand,5,0,2,512,64,88.04,24,2017
lu,rand,5,0,2,512,64,65.44,16,2017
lu,rand,5,0,2,512,64,77.07,20,2017
lu,rand,5,0,2,512,64,88.34,24,2017
lu,rand,5,0,2,512,80,59.89,16,2017
lu,rand,5,0,2,512,80,68.31,20,2017
lu,rand,5,0,2,512,80,76.35,24,2017
lu,rand,5,0,2,512,80,61.15,16,2017
lu,rand,5,0,2,512,80,67.55,20,2017
lu,rand,5,0,2,512,80,76.42,24,2017
lu,rand,5,0,2,512,115,59.57,16,2017
lu,rand,5,0,2,512,115,64.97,20,2017
lu,rand,5,0,2,512,115,69,24,2017
lu,rand,5,0,2,512,115,59.73,16,2017
lu,rand,5,0,2,512,115,65.11,20,2017
lu,rand,5,0,2,512,115,70.72,24,2017
lu,spr,1,2,0,4096,64,19.02,24,2017
lu,spr,1,2,0,4096,80,17.32,24,2017
lu,spr,1,2,0,4096,115,16.95,24,2017
lu,spr,1,2,0,2048,64,23.99,16,2017
lu,spr,1,2,0,2048,64,28.42,20,2017
lu,spr,1,2,0,2048,64,30.65,24,2017
lu,spr,1,2,0,2048,80,22.61,16,2017
lu,spr,1,2,0,2048,80,25.44,20,2017
lu,spr,1,2,0,2048,80,26.67,24,2017
lu,spr,1,2,0,2048,115,22.57,16,2017
lu,spr,1,2,0,2048,115,24.15,20,2017
lu,spr,1,2,0,2048,115,24.8,24,2017
lu,spr,1,2,0,1024,64,38.38,16,2017
lu,spr,1,2,0,1024,64,44.55,20,2017
lu,spr,1,2,0,1024,64,50.45,24,2017
lu,spr,1,2,0,1024,80,35.92,16,2017
lu,spr,1,2,0,1024,80,39.37,20,2017
lu,spr,1,2,0,1024,80,44.13,24,2017
lu,spr,1,2,0,1024,115,35.52,16,2017
lu,spr,1,2,0,1024,115,38.57,20,2017
lu,spr,1,2,0,1024,115,41.02,24,2017
lu,spr,1,2,0,512,64,74.61,16,2017
lu,spr,1,2,0,512,64,84.54,20,2017
lu,spr,1,2,0,512,64,92.6,24,2017
lu,spr,1,2,0,512,80,68.46,16,2017
lu,spr,1,2,0,512,80,74.24,20,2017
lu,spr,1,2,0,512,80,80.65,24,2017
lu,spr,1,2,0,512,115,72.28,20,2017
lu,spr,1,2,0,512,115,75.63,24,2017
lu,spr,2,1,0,4096,64,16.37,24,2017
lu,spr,2,1,0,4096,80,14.34,24,2017
lu,spr,2,1,0,4096,115,13.5,24,2017
lu,spr,2,1,0,2048,64,20.31,16,2017
lu,spr,2,1,0,2048,64,24.65,20,2017
lu,spr,2,1,0,2048,64,28.88,24,2017
lu,spr,2,1,0,2048,80,18.81,16,2017
lu,spr,2,1,0,2048,80,21.72,20,2017
lu,spr,2,1,0,2048,80,24.88,24,2017
lu,spr,2,1,0,2048,115,18.51,16,2017
lu,spr,2,1,0,2048,115,20.97,20,2017
lu,spr,2,1,0,2048,115,22.66,24,2017
lu,spr,2,1,0,1024,64,36.47,16,2017
lu,spr,2,1,0,1024,64,42.2,20,2017
lu,spr,2,1,0,1024,64,48.11,24,2017
lu,spr,2,1,0,1024,80,33.21,16,2017
lu,spr,2,1,0,1024,80,37.39,20,2017
lu,spr,2,1,0,1024,80,41.39,24,2017
lu,spr,2,1,0,1024,115,33.35,16,2017
lu,spr,2,1,0,1024,115,35.53,20,2017
lu,spr,2,1,0,1024,115,38.36,24,2017
lu,spr,2,1,0,512,64,68.52,16,2017
lu,spr,2,1,0,512,64,78.64,20,2017
lu,spr,2,1,0,512,64,89.72,24,2017
lu,spr,2,1,0,512,80,61.81,16,2017
lu,spr,2,1,0,512,80,69.1,20,2017
lu,spr,2,1,0,512,80,75.84,24,2017
lu,spr,2,1,0,512,115,60.95,16,2017
lu,spr,2,1,0,512,115,66.02,20,2017
lu,spr,2,1,0,512,115,70.77,24,2017
lu,spr,3,0,0,4096,64,16.08,24,2017
lu,spr,3,0,0,4096,80,13.99,24,2017
lu,spr,3,0,0,4096,115,13.12,24,2017
lu,spr,3,0,0,2048,64,19.81,16,2017
lu,spr,3,0,0,2048,64,24.16,20,2017
lu,spr,3,0,0,2048,64,28.68,24,2017
lu,spr,3,0,0,2048,80,18.28,16,2017
lu,spr,3,0,0,2048,80,21.18,20,2017
lu,spr,3,0,0,2048,80,24.4,24,2017
lu,spr,3,0,0,2048,115,18.28,16,2017
lu,spr,3,0,0,2048,115,20.71,20,2017
lu,spr,3,0,0,2048,115,22.53,24,2017
lu,spr,3,0,0,1024,64,35.75,16,2017
lu,spr,3,0,0,1024,64,41.82,20,2017
lu,spr,3,0,0,1024,64,47.7,24,2017
lu,spr,3,0,0,1024,80,32.24,16,2017
lu,spr,3,0,0,1024,80,36.98,20,2017
lu,spr,3,0,0,1024,80,41.21,24,2017
lu,spr,3,0,0,1024,115,32.15,16,2017
lu,spr,3,0,0,1024,115,34.97,20,2017
lu,spr,3,0,0,1024,115,38.18,24,2017
lu,spr,3,0,0,512,64,66.48,16,2017
lu,spr,3,0,0,512,64,78.51,20,2017
lu,spr,3,0,0,512,64,88.64,24,2017
lu,spr,3,0,0,512,80,60.66,16,2017
lu,spr,3,0,0,512,80,68.06,20,2017
lu,spr,3,0,0,512,80,75.76,24,2017
lu,spr,3,0,0,512,115,59.72,16,2017
lu,spr,3,0,0,512,115,65.31,20,2017
lu,spr,3,0,0,512,115,70.07,24,2017
lu,spr,4,0,1,4096,64,16.02,24,2017
lu,spr,4,0,1,4096,80,14.06,24,2017
lu,spr,4,0,1,4096,115,13.17,24,2017
lu,spr,4,0,1,2048,64,20.15,16,2017
lu,spr,4,0,1,2048,64,24.05,20,2017
lu,spr,4,0,1,2048,64,28.39,24,2017
lu,spr,4,0,1,2048,80,18.28,16,2017
lu,spr,4,0,1,2048,80,21.23,20,2017
lu,spr,4,0,1,2048,80,24.08,24,2017
lu,spr,4,0,1,2048,115,18.16,16,2017
lu,spr,4,0,1,2048,115,20.57,20,2017
lu,spr,4,0,1,2048,115,22.35,24,2017
lu,spr,4,0,1,1024,64,34.67,16,2017
lu,spr,4,0,1,1024,64,41.78,20,2017
lu,spr,4,0,1,1024,64,47.3,24,2017
lu,spr,4,0,1,1024,80,31.71,16,2017
lu,spr,4,0,1,1024,80,36.64,20,2017
lu,spr,4,0,1,1024,80,40.87,24,2017
lu,spr,4,0,1,1024,115,31.87,16,2017
lu,spr,4,0,1,1024,115,35.16,20,2017
lu,spr,4,0,1,1024,115,37.64,24,2017
lu,spr,4,0,1,512,64,66.46,16,2017
lu,spr,4,0,1,512,64,78.07,20,2017
lu,spr,4,0,1,512,64,88.57,24,2017
lu,spr,4,0,1,512,80,59.59,16,2017
lu,spr,4,0,1,512,80,67.7,20,2017
lu,spr,4,0,1,512,80,74.96,24,2017
lu,spr,4,0,1,512,115,59.76,16,2017
lu,spr,4,0,1,512,115,65.73,20,2017
lu,spr,4,0,1,512,115,69.86,24,2017
lu,spr,5,0,2,4096,64,16.02,24,2017
lu,spr,5,0,2,4096,80,13.9,24,2017
lu,spr,5,0,2,4096,115,13.15,24,2017
lu,spr,5,0,2,2048,64,19.86,16,2017
lu,spr,5,0,2,2048,64,24.1,20,2017
lu,spr,5,0,2,2048,64,28.23,24,2017
lu,spr,5,0,2,2048,80,18.23,16,2017
lu,spr,5,0,2,2048,80,21.26,20,2017
lu,spr,5,0,2,2048,80,24.19,24,2017
lu,spr,5,0,2,2048,115,18.19,16,2017
lu,spr,5,0,2,2048,115,20.36,20,2017
lu,spr,5,0,2,2048,115,22.64,24,2017
lu,spr,5,0,2,1024,64,34.83,16,2017
lu,spr,5,0,2,1024,64,41.52,20,2017
lu,spr,5,0,2,1024,64,47.54,24,2017
lu,spr,5,0,2,1024,80,31.77,16,2017
lu,spr,5,0,2,1024,80,36.22,20,2017
lu,spr,5,0,2,1024,80,40.84,24,2017
lu,spr,5,0,2,1024,115,31.55,16,2017
lu,spr,5,0,2,1024,115,35.22,20,2017
lu,spr,5,0,2,1024,115,38.25,24,2017
lu,spr,5,0,2,512,64,66.49,16,2017
lu,spr,5,0,2,512,64,77.87,20,2017
lu,spr,5,0,2,512,64,88.31,24,2017
lu,spr,5,0,2,512,80,59.94,16,2017
lu,spr,5,0,2,512,80,67.75,20,2017
lu,spr,5,0,2,512,80,74.99,24,2017
lu,spr,5,0,2,512,115,59.82,16,2017
lu,spr,5,0,2,512,115,65.49,20,2017
lu,spr,5,0,2,512,115,70.12,24,2017
mg,pak,1,2,0,4096,64,25.62,24,2017
mg,pak,1,2,0,4096,80,25.59,24,2017
mg,pak,1,2,0,4096,115,22.26,24,2017
mg,pak,1,2,0,2048,64,32.87,16,2017
mg,pak,1,2,0,2048,64,32.58,20,2017
mg,pak,1,2,0,2048,64,36.22,24,2017
mg,pak,1,2,0,2048,80,31.88,16,2017
mg,pak,1,2,0,2048,80,31.7,20,2017
mg,pak,1,2,0,2048,80,33.28,24,2017
mg,pak,1,2,0,2048,115,32.01,16,2017
mg,pak,1,2,0,2048,115,30.2,20,2017
mg,pak,1,2,0,2048,115,32.92,24,2017
mg,pak,1,2,0,1024,64,40.14,16,2017
mg,pak,1,2,0,1024,64,47.72,20,2017
mg,pak,1,2,0,1024,64,53.99,24,2017
mg,pak,1,2,0,1024,80,38.12,16,2017
mg,pak,1,2,0,1024,80,50.03,20,2017
mg,pak,1,2,0,1024,80,50.66,24,2017
mg,pak,1,2,0,1024,115,38.36,16,2017
mg,pak,1,2,0,1024,115,44.58,20,2017
mg,pak,1,2,0,1024,115,49.68,24,2017
mg,pak,1,2,0,512,64,66.23,16,2017
mg,pak,1,2,0,512,64,83.14,20,2017
mg,pak,1,2,0,512,64,91.83,24,2017
mg,pak,1,2,0,512,80,63.4,16,2017
mg,pak,1,2,0,512,80,80.07,20,2017
mg,pak,1,2,0,512,80,86.21,24,2017
mg,pak,1,2,0,512,115,61.75,16,2017
mg,pak,1,2,0,512,115,79.67,20,2017
mg,pak,1,2,0,512,115,84.91,24,2017
mg,pak,2,1,0,4096,64,17.24,24,2017
mg,pak,2,1,0,4096,80,16.1,24,2017
mg,pak,2,1,0,4096,115,15.31,24,2017
mg,pak,2,1,0,2048,64,23.72,16,2017
mg,pak,2,1,0,2048,64,27.6,20,2017
mg,pak,2,1,0,2048,64,32.02,24,2017
mg,pak,2,1,0,2048,80,22.47,16,2017
mg,pak,2,1,0,2048,80,25.92,20,2017
mg,pak,2,1,0,2048,80,29.33,24,2017
mg,pak,2,1,0,2048,115,22.37,16,2017
mg,pak,2,1,0,2048,115,25.87,20,2017
mg,pak,2,1,0,2048,115,28.36,24,2017
mg,pak,2,1,0,1024,64,38.24,16,2017
mg,pak,2,1,0,1024,64,45.61,20,2017
mg,pak,2,1,0,1024,64,53.4,24,2017
mg,pak,2,1,0,1024,80,36.42,16,2017
mg,pak,2,1,0,1024,80,42.72,20,2017
mg,pak,2,1,0,1024,80,49.97,24,2017
mg,pak,2,1,0,1024,115,36.17,16,2017
mg,pak,2,1,0,1024,115,42.12,20,2017
mg,pak,2,1,0,1024,115,48.8,24,2017
mg,pak,2,1,0,512,64,64.88,16,2017
mg,pak,2,1,0,512,64,78.99,20,2017
mg,pak,2,1,0,512,64,91.6,24,2017
mg,pak,2,1,0,512,80,62,16,2017
mg,pak,2,1,0,512,80,75.49,20,2017
mg,pak,2,1,0,512,80,86.16,24,2017
mg,pak,2,1,0,512,115,61.63,16,2017
mg,pak,2,1,0,512,115,74.73,20,2017
mg,pak,2,1,0,512,115,84.72,24,2017
mg,pak,3,0,0,4096,64,16.07,24,2017
mg,pak,3,0,0,4096,80,14.82,24,2017
mg,pak,3,0,0,4096,115,14.35,24,2017
mg,pak,3,0,0,2048,64,21.72,16,2017
mg,pak,3,0,0,2048,64,26.15,20,2017
mg,pak,3,0,0,2048,64,30.66,24,2017
mg,pak,3,0,0,2048,80,20.14,16,2017
mg,pak,3,0,0,2048,80,24.22,20,2017
mg,pak,3,0,0,2048,80,28.39,24,2017
mg,pak,3,0,0,2048,115,19.98,16,2017
mg,pak,3,0,0,2048,115,23.76,20,2017
mg,pak,3,0,0,2048,115,27.34,24,2017
mg,pak,3,0,0,1024,64,37.38,16,2017
mg,pak,3,0,0,1024,64,44.66,20,2017
mg,pak,3,0,0,1024,64,52.93,24,2017
mg,pak,3,0,0,1024,80,35.41,16,2017
mg,pak,3,0,0,1024,80,41.52,20,2017
mg,pak,3,0,0,1024,80,49.07,24,2017
mg,pak,3,0,0,1024,115,34.97,16,2017
mg,pak,3,0,0,1024,115,40.91,20,2017
mg,pak,3,0,0,1024,115,48.06,24,2017
mg,pak,3,0,0,512,64,63.8,16,2017
mg,pak,3,0,0,512,64,77.46,20,2017
mg,pak,3,0,0,512,64,90.9,24,2017
mg,pak,3,0,0,512,80,60.85,16,2017
mg,pak,3,0,0,512,80,73.26,20,2017
mg,pak,3,0,0,512,80,85.5,24,2017
mg,pak,3,0,0,512,115,60.59,16,2017
mg,pak,3,0,0,512,115,72.42,20,2017
mg,pak,3,0,0,512,115,84.01,24,2017
mg,pak,4,0,1,4096,64,15.91,24,2017
mg,pak,4,0,1,4096,80,14.62,24,2017
mg,pak,4,0,1,4096,115,14.34,24,2017
mg,pak,4,0,1,2048,64,21.37,16,2017
mg,pak,4,0,1,2048,64,26.23,20,2017
mg,pak,4,0,1,2048,64,30.42,24,2017
mg,pak,4,0,1,2048,80,19.75,16,2017
mg,pak,4,0,1,2048,80,24.02,20,2017
mg,pak,4,0,1,2048,80,27.69,24,2017
mg,pak,4,0,1,2048,115,19.66,16,2017
mg,pak,4,0,1,2048,115,23.43,20,2017
mg,pak,4,0,1,2048,115,26.93,24,2017
mg,pak,4,0,1,1024,64,37.17,16,2017
mg,pak,4,0,1,1024,64,44.49,20,2017
mg,pak,4,0,1,1024,64,52.77,24,2017
mg,pak,4,0,1,1024,80,35.06,16,2017
mg,pak,4,0,1,1024,80,41.34,20,2017
mg,pak,4,0,1,1024,80,48.94,24,2017
mg,pak,4,0,1,1024,115,34.7,16,2017
mg,pak,4,0,1,1024,115,40.66,20,2017
mg,pak,4,0,1,1024,115,47.94,24,2017
mg,pak,4,0,1,512,64,63.98,16,2017
mg,pak,4,0,1,512,64,77.32,20,2017
mg,pak,4,0,1,512,64,90.79,24,2017
mg,pak,4,0,1,512,80,60.8,16,2017
mg,pak,4,0,1,512,80,73.09,20,2017
mg,pak,4,0,1,512,80,85.46,24,2017
mg,pak,4,0,1,512,115,60.38,16,2017
mg,pak,4,0,1,512,115,72.1,20,2017
mg,pak,4,0,1,512,115,84.01,24,2017
mg,pak,5,0,2,4096,64,15.92,24,2017
mg,pak,5,0,2,4096,80,14.57,24,2017
mg,pak,5,0,2,4096,115,14.33,24,2017
mg,pak,5,0,2,2048,64,21.39,16,2017
mg,pak,5,0,2,2048,64,26.4,20,2017
mg,pak,5,0,2,2048,64,30.67,24,2017
mg,pak,5,0,2,2048,80,19.73,16,2017
mg,pak,5,0,2,2048,80,24.16,20,2017
mg,pak,5,0,2,2048,80,27.63,24,2017
mg,pak,5,0,2,2048,115,19.61,16,2017
mg,pak,5,0,2,2048,115,23.53,20,2017
mg,pak,5,0,2,2048,115,26.72,24,2017
mg,pak,5,0,2,1024,64,37.1,16,2017
mg,pak,5,0,2,1024,64,44.24,20,2017
mg,pak,5,0,2,1024,64,52.83,24,2017
mg,pak,5,0,2,1024,80,35.05,16,2017
mg,pak,5,0,2,1024,80,41.31,20,2017
mg,pak,5,0,2,1024,80,49.04,24,2017
mg,pak,5,0,2,1024,115,34.84,16,2017
mg,pak,5,0,2,1024,115,40.62,20,2017
mg,pak,5,0,2,1024,115,47.88,24,2017
mg,pak,5,0,2,512,64,63.57,16,2017
mg,pak,5,0,2,512,64,76.98,20,2017
mg,pak,5,0,2,512,64,91.09,24,2017
mg,pak,5,0,2,512,80,60.82,16,2017
mg,pak,5,0,2,512,80,73.07,20,2017
mg,pak,5,0,2,512,80,85.45,24,2017
mg,pak,5,0,2,512,115,60.52,16,2017
mg,pak,5,0,2,512,115,72.16,20,2017
mg,pak,5,0,2,512,115,84.07,24,2017
mg,rand,1,2,0,4096,64,30.61,24,2017
mg,rand,1,2,0,4096,64,26.01,24,2017
mg,rand,1,2,0,4096,80,25.51,24,2017
mg,rand,1,2,0,4096,80,32.48,24,2017
mg,rand,1,2,0,4096,115,36.71,24,2017
mg,rand,1,2,0,4096,115,29.48,24,2017
mg,rand,1,2,0,2048,64,33.14,16,2017
mg,rand,1,2,0,2048,64,46.48,20,2017
mg,rand,1,2,0,2048,64,50.09,24,2017
mg,rand,1,2,0,2048,80,43.76,16,2017
mg,rand,1,2,0,2048,80,39.56,20,2017
mg,rand,1,2,0,2048,80,49.77,24,2017
mg,rand,1,2,0,2048,115,34.61,16,2017
mg,rand,1,2,0,2048,115,45.42,20,2017
mg,rand,1,2,0,1024,64,59.82,16,2017
mg,rand,1,2,0,1024,64,74.35,20,2017
mg,rand,1,2,0,1024,64,84.14,24,2017
mg,rand,1,2,0,1024,64,59.9,16,2017
mg,rand,1,2,0,1024,64,64.53,20,2017
mg,rand,1,2,0,1024,64,72.24,24,2017
mg,rand,1,2,0,1024,80,70.07,16,2017
mg,rand,1,2,0,1024,80,70.71,20,2017
mg,rand,1,2,0,1024,80,74.82,24,2017
mg,rand,1,2,0,1024,80,57.05,16,2017
mg,rand,1,2,0,1024,80,69.92,20,2017
mg,rand,1,2,0,1024,80,72.74,24,2017
mg,rand,1,2,0,1024,115,60.98,16,2017
mg,rand,1,2,0,1024,115,72.83,20,2017
mg,rand,1,2,0,1024,115,72.08,24,2017
mg,rand,1,2,0,1024,115,56.53,16,2017
mg,rand,1,2,0,1024,115,69.23,20,2017
mg,rand,1,2,0,1024,115,78.27,24,2017
mg,rand,1,2,0,512,64,95.43,16,2017
mg,rand,1,2,0,512,64,96.11,20,2017
mg,rand,1,2,0,512,64,120.79,24,2017
mg,rand,1,2,0,512,64,83.91,16,2017
mg,rand,1,2,0,512,64,96.37,20,2017
mg,rand,1,2,0,512,80,88.42,16,2017
mg,rand,1,2,0,512,80,95.69,20,2017
mg,rand,1,2,0,512,80,112.07,24,2017
mg,rand,1,2,0,512,80,79.52,16,2017
mg,rand,1,2,0,512,80,87.76,20,2017
mg,rand,1,2,0,512,115,78.15,16,2017
mg,rand,1,2,0,512,115,93.5,20,2017
mg,rand,1,2,0,512,115,110.04,24,2017
mg,rand,1,2,0,512,115,82.56,16,2017
mg,rand,2,1,0,4096,64,17.35,24,2017
mg,rand,2,1,0,4096,64,17.41,24,2017
mg,rand,2,1,0,4096,80,16.16,24,2017
mg,rand,2,1,0,4096,80,15.7,24,2017
mg,rand,2,1,0,4096,115,15.87,24,2017
mg,rand,2,1,0,4096,115,15.48,24,2017
mg,rand,2,1,0,2048,64,24.4,16,2017
mg,rand,2,1,0,2048,64,29.73,20,2017
mg,rand,2,1,0,2048,64,34.62,24,2017
mg,rand,2,1,0,2048,80,24.24,16,2017
mg,rand,2,1,0,2048,80,28.4,20,2017
mg,rand,2,1,0,2048,115,23.46,16,2017
mg,rand,2,1,0,2048,115,28.02,20,2017
mg,rand,2,1,0,1024,64,42.51,16,2017
mg,rand,2,1,0,1024,64,50.57,20,2017
mg,rand,2,1,0,1024,64,60.01,24,2017
mg,rand,2,1,0,1024,64,42.77,16,2017
mg,rand,2,1,0,1024,64,50.37,20,2017
mg,rand,2,1,0,1024,64,59,24,2017
mg,rand,2,1,0,1024,80,41.59,16,2017
mg,rand,2,1,0,1024,80,50.11,20,2017
mg,rand,2,1,0,1024,80,55.73,24,2017
mg,rand,2,1,0,1024,80,39.22,16,2017
mg,rand,2,1,0,1024,80,47.19,20,2017
mg,rand,2,1,0,1024,80,55.45,24,2017
mg,rand,2,1,0,1024,115,40.6,16,2017
mg,rand,2,1,0,1024,115,46.84,20,2017
mg,rand,2,1,0,1024,115,54.51,24,2017
mg,rand,2,1,0,1024,115,41.88,16,2017
mg,rand,2,1,0,1024,115,46.62,20,2017
mg,rand,2,1,0,1024,115,54.39,24,2017
mg,rand,2,1,0,512,64,71.72,16,2017
mg,rand,2,1,0,512,64,84.15,20,2017
mg,rand,2,1,0,512,64,97.4,24,2017
mg,rand,2,1,0,512,64,70.92,16,2017
mg,rand,2,1,0,512,64,85.2,20,2017
mg,rand,2,1,0,512,80,68.36,16,2017
mg,rand,2,1,0,512,80,79.71,20,2017
mg,rand,2,1,0,512,80,92.02,24,2017
mg,rand,2,1,0,512,80,67.35,16,2017
mg,rand,2,1,0,512,80,79.12,20,2017
mg,rand,2,1,0,512,115,66.83,16,2017
mg,rand,2,1,0,512,115,77.21,20,2017
mg,rand,2,1,0,512,115,90.12,24,2017
mg,rand,2,1,0,512,115,66.89,16,2017
mg,rand,3,0,0,4096,64,15.98,24,2017
mg,rand,3,0,0,4096,64,16.13,24,2017
mg,rand,3,0,0,4096,80,15.22,24,2017
mg,rand,3,0,0,4096,80,14.61,24,2017
mg,rand,3,0,0,4096,115,14.9,24,2017
mg,rand,3,0,0,4096,115,14.24,24,2017
mg,rand,3,0,0,2048,64,21.36,16,2017
mg,rand,3,0,0,2048,64,26.24,20,2017
mg,rand,3,0,0,2048,64,30.97,24,2017
mg,rand,3,0,0,2048,80,20.09,16,2017
mg,rand,3,0,0,2048,80,24.63,20,2017
mg,rand,3,0,0,2048,115,20.03,16,2017
mg,rand,3,0,0,2048,115,24,20,2017
mg,rand,3,0,0,1024,64,38.49,16,2017
mg,rand,3,0,0,1024,64,46.36,20,2017
mg,rand,3,0,0,1024,64,54.82,24,2017
mg,rand,3,0,0,1024,64,38.93,16,2017
mg,rand,3,0,0,1024,64,46.69,20,2017
mg,rand,3,0,0,1024,64,54.69,24,2017
mg,rand,3,0,0,1024,80,36.55,16,2017
mg,rand,3,0,0,1024,80,42.85,20,2017
mg,rand,3,0,0,1024,80,49.98,24,2017
mg,rand,3,0,0,1024,80,36.34,16,2017
mg,rand,3,0,0,1024,80,43.03,20,2017
mg,rand,3,0,0,1024,80,49.8,24,2017
mg,rand,3,0,0,1024,115,36.09,16,2017
mg,rand,3,0,0,1024,115,41.74,20,2017
mg,rand,3,0,0,1024,115,48.83,24,2017
mg,rand,3,0,0,1024,115,36.05,16,2017
mg,rand,3,0,0,1024,115,41.94,20,2017
mg,rand,3,0,0,1024,115,48.43,24,2017
mg,rand,3,0,0,512,64,66.37,16,2017
mg,rand,3,0,0,512,64,79.68,20,2017
mg,rand,3,0,0,512,64,91.82,24,2017
mg,rand,3,0,0,512,64,66.64,16,2017
mg,rand,3,0,0,512,64,80.5,20,2017
mg,rand,3,0,0,512,80,62.07,16,2017
mg,rand,3,0,0,512,80,73.79,20,2017
mg,rand,3,0,0,512,80,85.26,24,2017
mg,rand,3,0,0,512,80,61.98,16,2017
mg,rand,3,0,0,512,80,73.75,20,2017
mg,rand,3,0,0,512,115,61.06,16,2017
mg,rand,3,0,0,512,115,72.44,20,2017
mg,rand,3,0,0,512,115,83.44,24,2017
mg,rand,3,0,0,512,115,61.99,16,2017
mg,rand,4,0,1,4096,64,15.75,24,2017
mg,rand,4,0,1,4096,64,16.07,24,2017
mg,rand,4,0,1,4096,80,15.21,24,2017
mg,rand,4,0,1,4096,80,14.51,24,2017
mg,rand,4,0,1,4096,115,14.89,24,2017
mg,rand,4,0,1,4096,115,14.15,24,2017
mg,rand,4,0,1,2048,64,21.28,16,2017
mg,rand,4,0,1,2048,64,26,20,2017
mg,rand,4,0,1,2048,64,30.42,24,2017
mg,rand,4,0,1,2048,80,19.65,16,2017
mg,rand,4,0,1,2048,80,23.97,20,2017
mg,rand,4,0,1,2048,115,19.57,16,2017
mg,rand,4,0,1,2048,115,23.66,20,2017
mg,rand,4,0,1,1024,64,37.32,16,2017
mg,rand,4,0,1,1024,64,45.14,20,2017
mg,rand,4,0,1,1024,64,53.68,24,2017
mg,rand,4,0,1,1024,64,37.47,16,2017
